symbol,entry_time,exit_time,entry_price,exit_price,qty,notional,gross_pnl,cost,net_pnl,exit_reason
OLECTRA,2025-01-14 15:18:00+05:30,2025-01-14 15:18:00+05:30,1447.0,1454.235,72,104184.0,-520.9199999999928,52.092,-573.0119999999928,SL
MOTILALOFS,2025-01-14 15:20:00+05:30,2025-01-14 15:29:00+05:30,898.6,892.95,116,104237.6,655.3999999999975,52.11880000000001,603.2811999999975,EOD
ADANIPOWER,2025-01-14 15:21:00+05:30,2025-01-14 15:29:00+05:30,107.95,107.95,966,104279.7,-0.0,52.13985,-52.13985,EOD
WHIRLPOOL,2025-01-14 15:22:00+05:30,2025-01-14 15:29:00+05:30,1714.05,1704.9,60,102843.0,548.9999999999918,51.4215,497.57849999999183,EOD
ADANIPOWER,2025-01-15 09:46:00+05:30,2025-01-15 09:49:00+05:30,113.2,113.76599999999999,922,104370.40000000001,-521.8519999999892,52.18520000000001,-574.0371999999892,SL
ADANIPOWER,2025-01-15 09:50:00+05:30,2025-01-15 09:52:00+05:30,114.0,112.28999999999999,915,104310.0,1564.6500000000074,52.155,1512.4950000000074,TP
IDEA,2025-01-15 12:05:00+05:30,2025-01-15 12:11:00+05:30,8.86,8.9043,11793,104485.98,-522.4298999999975,52.24299,-574.6728899999974,SL
IDEA,2025-01-15 12:12:00+05:30,2025-01-15 12:13:00+05:30,8.91,8.95455,11721,104434.11,-522.1705499999906,52.217055,-574.3876049999906,SL
IDEA,2025-01-15 12:29:00+05:30,2025-01-15 12:32:00+05:30,9.07,9.11535,11508,104377.56,-521.8877999999897,52.18878,-574.0765799999897,SL
KAYNES,2025-01-15 12:50:00+05:30,2025-01-15 13:14:00+05:30,6723.7,6622.8445,15,100855.5,1512.832499999995,50.42775,1462.404749999995,TP
ANANTRAJ,2025-01-15 12:52:00+05:30,2025-01-15 13:04:00+05:30,886.3,890.7314999999999,117,103697.09999999999,-518.48549999999,51.848549999999996,-570.33404999999,SL
PGEL,2025-01-15 12:58:00+05:30,2025-01-15 13:19:00+05:30,883.35,870.09975,118,104235.3,1563.5295000000062,52.117650000000005,1511.4118500000063,TP
DEVYANI,2025-01-15 13:06:00+05:30,2025-01-15 13:09:00+05:30,196.33,197.31165,531,104251.23000000001,-521.256149999986,52.125615,-573.381764999986,SL
KFINTECH,2025-01-15 13:10:00+05:30,2025-01-15 13:11:00+05:30,1246.7,1252.9334999999999,83,103476.1,-517.3804999999852,51.73805,-569.1185499999852,SL
DEVYANI,2025-01-15 13:10:00+05:30,2025-01-15 13:10:00+05:30,196.62,197.60309999999998,529,104011.98,-520.0598999999889,52.00599,-572.0658899999889,SL
DEVYANI,2025-01-15 13:16:00+05:30,2025-01-15 13:18:00+05:30,197.12,198.10559999999998,528,104079.36,-520.3967999999877,52.039680000000004,-572.4364799999877,SL
KFINTECH,2025-01-15 13:22:00+05:30,2025-01-15 13:30:00+05:30,1258.0,1239.1299999999999,82,103156.0,1547.3400000000097,51.578,1495.7620000000097,TP
KALYANKJIL,2025-01-15 13:32:00+05:30,2025-01-15 13:32:00+05:30,549.5,546.7524999999999,190,104405.0,-522.0250000000112,52.2025,-574.2275000000112,SL
KALYANKJIL,2025-01-15 13:45:00+05:30,2025-01-15 14:10:00+05:30,545.35,542.62325,191,104161.85,-520.8092500000074,52.080925,-572.8901750000074,SL
KALYANKJIL,2025-01-15 14:11:00+05:30,2025-01-15 14:13:00+05:30,542.2,539.489,192,104102.40000000001,-520.5120000000023,52.05120000000001,-572.5632000000023,SL
KALYANKJIL,2025-01-15 14:41:00+05:30,2025-01-15 14:41:00+05:30,534.15,542.16225,195,104159.25,1562.388749999999,52.079625,1510.3091249999989,TP
PAYTM,2025-01-15 14:46:00+05:30,2025-01-15 15:16:00+05:30,869.85,856.80225,120,104382.0,1565.7300000000077,52.191,1513.5390000000077,TP
NEWGEN,2025-01-15 14:56:00+05:30,2025-01-15 14:57:00+05:30,1732.35,1741.0117499999997,60,103941.0,-519.7049999999854,51.9705,-571.6754999999854,SL
NEWGEN,2025-01-15 14:58:00+05:30,2025-01-15 14:59:00+05:30,1735.9,1744.5794999999998,60,104154.0,-520.7699999999841,52.077,-572.8469999999841,SL
CREDITACC,2025-01-15 15:01:00+05:30,2025-01-15 15:01:00+05:30,892.8,906.1919999999999,116,103564.79999999999,1553.4719999999927,51.782399999999996,1501.6895999999927,TP
THERMAX,2025-01-15 15:09:00+05:30,2025-01-15 15:09:00+05:30,4049.0,3988.265,25,101225.0,1518.3750000000032,50.612500000000004,1467.7625000000032,TP
NEWGEN,2025-01-15 15:10:00+05:30,2025-01-15 15:14:00+05:30,1775.3,1784.1764999999998,58,102967.4,-514.8369999999913,51.4837,-566.3206999999913,SL
ELECON,2025-01-15 15:14:00+05:30,2025-01-15 15:14:00+05:30,614.15,617.22075,170,104405.5,-522.0274999999958,52.20275,-574.2302499999959,SL
NEWGEN,2025-01-15 15:15:00+05:30,2025-01-15 15:15:00+05:30,1782.45,1791.36225,58,103382.1,-516.9104999999918,51.691050000000004,-568.6015499999918,SL
THERMAX,2025-01-15 15:25:00+05:30,2025-01-15 15:26:00+05:30,4081.6,4102.008,25,102040.0,-510.19999999999754,51.02,-561.2199999999975,SL
LTF,2025-01-15 15:25:00+05:30,2025-01-15 15:29:00+05:30,142.33,141.5,735,104612.55,610.050000000009,52.306275,557.743725000009,EOD
ITI,2025-01-16 09:28:00+05:30,2025-01-16 09:28:00+05:30,391.2,393.15599999999995,267,104450.4,-522.2519999999894,52.2252,-574.4771999999894,SL
ITI,2025-01-16 09:54:00+05:30,2025-01-16 09:54:00+05:30,398.0,399.98999999999995,262,104276.0,-521.3799999999875,52.138,-573.5179999999875,SL
IDBI,2025-01-16 10:41:00+05:30,2025-01-16 10:41:00+05:30,81.38,81.78689999999999,1284,104491.92,-522.4595999999912,52.245960000000004,-574.7055599999911,SL
IDBI,2025-01-16 10:46:00+05:30,2025-01-16 10:51:00+05:30,82.4,81.164,1267,104400.8,1566.012000000005,52.2004,1513.811600000005,TP
KALYANKJIL,2025-01-16 11:02:00+05:30,2025-01-16 11:08:00+05:30,521.8,519.1909999999999,200,104359.99999999999,-521.8000000000075,52.17999999999999,-573.9800000000074,SL
JWL,2025-01-16 11:24:00+05:30,2025-01-16 11:31:00+05:30,484.8,487.22399999999993,215,104232.0,-521.1599999999831,52.116,-573.2759999999831,SL
AIIL,2025-01-16 11:25:00+05:30,2025-01-16 11:26:00+05:30,361.8,356.373,288,104198.40000000001,1562.9760000000063,52.0992,1510.8768000000061,TP
JWL,2025-01-16 11:32:00+05:30,2025-01-16 11:41:00+05:30,487.0,489.43499999999995,214,104218.0,-521.0899999999883,52.109,-573.1989999999884,SL
JWL,2025-01-16 11:42:00+05:30,2025-01-16 11:42:00+05:30,489.5,491.94749999999993,213,104263.5,-521.317499999986,52.131750000000004,-573.449249999986,SL
AIIL,2025-01-16 11:51:00+05:30,2025-01-16 11:52:00+05:30,363.8,365.61899999999997,287,104410.6,-522.0529999999885,52.2053,-574.2582999999885,SL
JWL,2025-01-16 11:53:00+05:30,2025-01-16 12:02:00+05:30,497.3,489.8405,210,104433.0,1566.494999999998,52.2165,1514.278499999998,TP
AIIL,2025-01-16 12:21:00+05:30,2025-01-16 12:25:00+05:30,365.5,367.3275,286,104533.0,-522.6649999999961,52.2665,-574.931499999996,SL
CEATLTD,2025-01-16 13:22:00+05:30,2025-01-16 13:22:00+05:30,3040.5,3055.7025,34,103377.0,-516.8849999999957,51.6885,-568.5734999999956,SL
AIIL,2025-01-16 13:25:00+05:30,2025-01-16 13:38:00+05:30,368.0,369.84,283,104144.0,-520.719999999993,52.072,-572.791999999993,SL
CEATLTD,2025-01-16 13:29:00+05:30,2025-01-16 13:53:00+05:30,3043.35,2997.6997499999998,34,103473.9,1552.1085000000046,51.73695,1500.3715500000046,TP
AIIL,2025-01-16 14:20:00+05:30,2025-01-16 15:01:00+05:30,370.8,365.238,282,104565.6,1568.4840000000033,52.2828,1516.2012000000034,TP
IRCON,2025-01-16 14:29:00+05:30,2025-01-16 14:39:00+05:30,217.53,218.61764999999997,480,104414.4,-522.0719999999845,52.2072,-574.2791999999845,SL
CEATLTD,2025-01-16 14:31:00+05:30,2025-01-16 15:20:00+05:30,3036.0,3051.18,34,103224.0,-516.1199999999944,51.612,-567.7319999999944,SL
JWL,2025-01-16 14:32:00+05:30,2025-01-16 14:35:00+05:30,512.6,504.911,204,104570.40000000001,1568.5560000000041,52.2852,1516.270800000004,TP
JWL,2025-01-16 14:40:00+05:30,2025-01-16 14:50:00+05:30,507.3,499.6905,206,104503.8,1567.557000000005,52.2519,1515.305100000005,TP
IRCON,2025-01-16 14:40:00+05:30,2025-01-16 14:54:00+05:30,218.08,219.1704,480,104678.40000000001,-523.3919999999945,52.339200000000005,-575.7311999999945,SL
MOTILALOFS,2025-01-16 14:45:00+05:30,2025-01-16 15:29:00+05:30,798.7,800.0,131,104629.70000000001,170.29999999999404,52.31485000000001,117.98514999999404,EOD
IRCON,2025-01-16 14:55:00+05:30,2025-01-16 15:03:00+05:30,219.2,215.91199999999998,478,104777.59999999999,1571.664000000005,52.388799999999996,1519.275200000005,TP
IRCON,2025-01-16 15:13:00+05:30,2025-01-16 15:16:00+05:30,224.11,220.74835000000002,468,104883.48000000001,1573.2521999999988,52.44174,1520.8104599999988,TP
IRCON,2025-01-16 15:18:00+05:30,2025-01-16 15:18:00+05:30,221.9,223.00949999999997,474,105180.6,-525.9029999999851,52.590300000000006,-578.4932999999851,SL
CEATLTD,2025-01-16 15:21:00+05:30,2025-01-16 15:25:00+05:30,3052.3,3067.5615,34,103778.20000000001,-518.8909999999869,51.889100000000006,-570.7800999999869,SL
IRCON,2025-01-16 15:24:00+05:30,2025-01-16 15:29:00+05:30,221.59,219.2,474,105033.66,1132.8600000000072,52.516830000000006,1080.3431700000071,EOD
PFOCUS,2025-01-17 09:22:00+05:30,2025-01-17 09:41:00+05:30,130.75,128.78875,804,105123.0,1576.8450000000055,52.5615,1524.2835000000055,TP
GODIGIT,2025-01-17 11:05:00+05:30,2025-01-17 14:46:00+05:30,286.7,291.0005,367,105218.9,1578.2834999999998,52.609449999999995,1525.6740499999999,TP
THERMAX,2025-01-17 12:31:00+05:30,2025-01-17 12:31:00+05:30,4229.7,4166.2545,24,101512.79999999999,1522.6919999999955,50.75639999999999,1471.9355999999955,TP
JUBLPHARMA,2025-01-17 12:45:00+05:30,2025-01-17 13:18:00+05:30,963.9,968.7194999999999,109,105065.09999999999,-525.3254999999943,52.53254999999999,-577.8580499999944,SL
NBCC,2025-01-17 14:01:00+05:30,2025-01-17 14:01:00+05:30,96.34,96.82169999999999,1094,105395.96,-526.9797999999884,52.69798,-579.6777799999884,SL
BLS,2025-01-17 14:43:00+05:30,2025-01-17 14:57:00+05:30,511.45,503.77824999999996,206,105358.7,1580.3805000000066,52.67935,1527.7011500000067,TP
BLS,2025-01-20 09:38:00+05:30,2025-01-20 09:39:00+05:30,478.75,476.35625,220,105325.0,-526.6250000000025,52.6625,-579.2875000000025,SL
BLS,2025-01-20 09:41:00+05:30,2025-01-20 09:42:00+05:30,477.0,474.615,221,105417.0,-527.084999999998,52.7085,-579.793499999998,SL
BLS,2025-01-20 09:46:00+05:30,2025-01-20 09:46:00+05:30,472.45,470.08774999999997,223,105356.34999999999,-526.7817500000039,52.678174999999996,-579.4599250000039,SL
BLS,2025-01-20 10:37:00+05:30,2025-01-20 10:37:00+05:30,458.95,456.65524999999997,229,105099.55,-525.497750000005,52.549775000000004,-578.047525000005,SL
NETWEB,2025-01-20 10:50:00+05:30,2025-01-20 11:35:00+05:30,2267.45,2233.4382499999997,46,104302.7,1564.5405000000057,52.15135,1512.3891500000057,TP
BLS,2025-01-20 11:02:00+05:30,2025-01-20 11:03:00+05:30,455.75,453.47125,231,105278.25,-526.3912500000006,52.639125,-579.0303750000006,SL
BLS,2025-01-20 11:07:00+05:30,2025-01-20 11:09:00+05:30,455.85,453.57075000000003,231,105301.35,-526.5067499999977,52.65067500000001,-579.1574249999977,SL
BLS,2025-01-20 11:24:00+05:30,2025-01-20 11:41:00+05:30,454.7,452.4265,231,105035.7,-525.1785000000029,52.51785,-577.6963500000029,SL
BLS,2025-01-20 11:45:00+05:30,2025-01-20 12:34:00+05:30,454.6,461.419,231,105012.6,1575.1889999999908,52.5063,1522.6826999999907,TP
MAZDOCK,2025-01-20 11:59:00+05:30,2025-01-20 12:02:00+05:30,2482.45,2494.8622499999997,42,104262.9,-521.314499999994,52.13145,-573.445949999994,SL
ITI,2025-01-20 13:06:00+05:30,2025-01-20 13:20:00+05:30,387.95,382.13075,271,105134.45,1577.016750000003,52.567225,1524.449525000003,TP
TTML,2025-01-20 15:00:00+05:30,2025-01-20 15:14:00+05:30,84.12,82.8582,1256,105654.72,1584.82080000001,52.82736,1531.99344000001,TP
ETERNAL,2025-01-20 15:24:00+05:30,2025-01-20 15:24:00+05:30,237.5,236.3125,445,105687.5,-528.4375,52.84375,-581.28125,SL
NEWGEN,2025-01-21 09:45:00+05:30,2025-01-21 09:54:00+05:30,1407.0,1428.1049999999998,75,105525.0,1582.8749999999843,52.7625,1530.1124999999843,TP
NEWGEN,2025-01-21 10:06:00+05:30,2025-01-21 10:21:00+05:30,1398.3,1391.3084999999999,75,104872.5,-524.3625000000065,52.43625,-576.7987500000065,SL
NEWGEN,2025-01-21 10:29:00+05:30,2025-01-21 10:49:00+05:30,1389.15,1382.20425,76,105575.40000000001,-527.8770000000068,52.78770000000001,-580.6647000000067,SL
DIXON,2025-01-21 10:34:00+05:30,2025-01-21 10:42:00+05:30,15256.85,15180.56575,6,91541.1,-457.70550000000367,45.77055000000001,-503.4760500000037,SL
DIXON,2025-01-21 10:46:00+05:30,2025-01-21 10:53:00+05:30,15150.6,15377.858999999999,6,90903.6,1363.5539999999892,45.451800000000006,1318.1021999999891,TP
MCX,2025-01-21 11:08:00+05:30,2025-01-21 11:22:00+05:30,1073.0,1067.635,98,105154.0,-525.7700000000009,52.577,-578.3470000000009,SL
MCX,2025-01-21 11:23:00+05:30,2025-01-21 11:33:00+05:30,1067.0,1083.0049999999999,99,105633.0,1584.4949999999883,52.8165,1531.6784999999884,TP
DIXON,2025-01-21 11:23:00+05:30,2025-01-21 11:52:00+05:30,15136.75,15363.801249999999,6,90820.5,1362.3074999999917,45.41025,1316.8972499999918,TP
NEWGEN,2025-01-21 11:49:00+05:30,2025-01-21 11:49:00+05:30,1334.25,1327.57875,79,105405.75,-527.0287500000079,52.702875,-579.7316250000079,SL
NEWGEN,2025-01-21 12:47:00+05:30,2025-01-21 12:52:00+05:30,1326.85,1320.2157499999998,79,104821.15,-524.1057500000052,52.410575,-576.5163250000052,SL
NEWGEN,2025-01-21 13:37:00+05:30,2025-01-21 14:18:00+05:30,1320.1,1339.9014999999997,80,105608.0,1584.1199999999847,52.804,1531.3159999999846,TP
PARADEEP,2025-01-21 14:27:00+05:30,2025-01-21 14:47:00+05:30,124.07,122.20894999999999,855,106079.84999999999,1591.197750000005,53.039925,1538.157825000005,TP
NEWGEN,2025-01-21 14:59:00+05:30,2025-01-21 15:24:00+05:30,1315.0,1308.425,80,105200.0,-526.0000000000036,52.6,-578.6000000000037,SL
KAYNES,2025-01-21 15:19:00+05:30,2025-01-21 15:29:00+05:30,5952.7,5970.0,17,101195.9,294.10000000000304,50.59795,243.50205000000304,EOD
PNBHOUSING,2025-01-22 09:53:00+05:30,2025-01-22 09:53:00+05:30,853.5,849.2325,124,105834.0,-529.1700000000051,52.917,-582.0870000000051,SL
INDIACEM,2025-01-22 10:09:00+05:30,2025-01-22 10:11:00+05:30,319.75,324.54625,332,106157.0,1592.3549999999955,53.0785,1539.2764999999954,TP
INDIACEM,2025-01-22 10:22:00+05:30,2025-01-22 10:26:00+05:30,317.2,315.614,335,106262.0,-531.3100000000043,53.131,-584.4410000000042,SL
INDIACEM,2025-01-22 10:57:00+05:30,2025-01-22 11:00:00+05:30,313.75,312.18125,338,106047.5,-530.2375000000077,53.02375,-583.2612500000076,SL
INDIACEM,2025-01-22 11:01:00+05:30,2025-01-22 11:03:00+05:30,311.8,310.241,340,106012.0,-530.0600000000088,53.006,-583.0660000000088,SL
PGEL,2025-01-22 11:33:00+05:30,2025-01-22 11:33:00+05:30,752.0,748.24,141,106032.0,-530.1599999999987,53.016,-583.1759999999987,SL
INDIACEM,2025-01-22 11:35:00+05:30,2025-01-22 11:41:00+05:30,306.8,305.266,345,105846.0,-529.2299999999972,52.923,-582.1529999999972,SL
KAYNES,2025-01-22 11:41:00+05:30,2025-01-22 11:42:00+05:30,5429.75,5402.60125,19,103165.25,-515.8262500000056,51.582625,-567.4088750000057,SL
KAYNES,2025-01-22 11:44:00+05:30,2025-01-22 11:53:00+05:30,5429.65,5511.094749999999,19,103163.34999999999,1547.4502499999933,51.581675,1495.8685749999934,TP
PGEL,2025-01-22 11:53:00+05:30,2025-01-22 11:53:00+05:30,737.6,733.912,143,105476.8,-527.3839999999983,52.738400000000006,-580.1223999999983,SL
PREMIERENE,2025-01-22 12:23:00+05:30,2025-01-22 12:42:00+05:30,1067.15,1061.8142500000001,99,105647.85,-528.2392499999962,52.823925,-581.0631749999962,SL
JYOTICNC,2025-01-22 12:37:00+05:30,2025-01-22 13:00:00+05:30,1180.6,1198.3089999999997,89,105073.4,1576.1009999999849,52.536699999999996,1523.564299999985,TP
PREMIERENE,2025-01-22 12:56:00+05:30,2025-01-22 12:59:00+05:30,1050.95,1045.69525,100,105095.0,-525.4750000000057,52.5475,-578.0225000000057,SL
KAYNES,2025-01-22 13:01:00+05:30,2025-01-22 13:55:00+05:30,5363.15,5336.33425,19,101899.84999999999,-509.4992499999953,50.94992499999999,-560.4491749999953,SL
REDINGTON,2025-01-22 13:13:00+05:30,2025-01-22 14:24:00+05:30,212.3,215.4845,499,105937.70000000001,1589.0654999999929,52.96885000000001,1536.096649999993,TP
NETWEB,2025-01-22 13:14:00+05:30,2025-01-22 13:21:00+05:30,1918.0,1908.41,55,105490.0,-527.4499999999955,52.745000000000005,-580.1949999999955,SL
PREMIERENE,2025-01-22 13:18:00+05:30,2025-01-22 13:20:00+05:30,1044.6,1039.377,101,105504.59999999999,-527.5229999999956,52.7523,-580.2752999999956,SL
WAAREEENER,2025-01-22 13:22:00+05:30,2025-01-22 13:50:00+05:30,2373.6,2409.2039999999997,44,104438.4,1566.5759999999918,52.2192,1514.3567999999918,TP
PREMIERENE,2025-01-22 13:26:00+05:30,2025-01-22 13:29:00+05:30,1041.8,1036.591,101,105221.79999999999,-526.109000000006,52.610899999999994,-578.719900000006,SL
NETWEB,2025-01-22 13:30:00+05:30,2025-01-22 15:02:00+05:30,1907.05,1935.6557499999997,55,104887.75,1573.3162499999844,52.443875,1520.8723749999845,TP
PREMIERENE,2025-01-22 13:33:00+05:30,2025-01-22 13:43:00+05:30,1040.95,1035.74525,101,105135.95000000001,-525.6797500000105,52.567975000000004,-578.2477250000105,SL
ELECON,2025-01-22 13:36:00+05:30,2025-01-22 13:43:00+05:30,565.2,562.374,187,105692.40000000001,-528.462000000004,52.8462,-581.3082000000039,SL
PREMIERENE,2025-01-22 13:59:00+05:30,2025-01-22 14:05:00+05:30,1035.8,1030.6209999999999,102,105651.59999999999,-528.2580000000089,52.825799999999994,-581.0838000000089,SL
KAYNES,2025-01-22 14:04:00+05:30,2025-01-22 14:32:00+05:30,5284.15,5257.729249999999,20,105683.0,-528.4150000000045,52.8415,-581.2565000000045,SL
ELECON,2025-01-22 14:35:00+05:30,2025-01-22 14:35:00+05:30,546.0,543.27,194,105924.0,-529.6200000000035,52.962,-582.5820000000035,SL
ZENTEC,2025-01-22 14:37:00+05:30,2025-01-22 14:42:00+05:30,1933.65,1962.65475,54,104417.1,1566.2564999999909,52.20855,1514.0479499999908,TP
ELECON,2025-01-22 14:54:00+05:30,2025-01-22 15:15:00+05:30,543.0,551.145,195,105885.0,1588.2749999999965,52.9425,1535.3324999999963,TP
FIVESTAR,2025-01-22 15:09:00+05:30,2025-01-22 15:09:00+05:30,681.05,684.4552499999999,155,105562.75,-527.813749999986,52.781375000000004,-580.5951249999861,SL
BBTC,2025-01-22 15:10:00+05:30,2025-01-22 15:10:00+05:30,2174.25,2185.1212499999997,48,104364.0,-521.8199999999852,52.182,-574.0019999999852,SL
FIVESTAR,2025-01-22 15:14:00+05:30,2025-01-22 15:18:00+05:30,678.6,668.421,156,105861.6,1587.923999999996,52.930800000000005,1534.993199999996,TP
KALYANKJIL,2025-01-22 15:24:00+05:30,2025-01-22 15:24:00+05:30,493.65,496.11824999999993,215,106134.75,-530.6737499999904,53.067375,-583.7411249999903,SL
KALYANKJIL,2025-01-22 15:27:00+05:30,2025-01-22 15:29:00+05:30,495.75,494.1,214,106090.5,353.0999999999952,53.04525,300.0547499999952,EOD
PGEL,2025-01-23 09:40:00+05:30,2025-01-23 09:41:00+05:30,784.9,788.8245,135,105961.5,-529.8074999999955,52.98075,-582.7882499999955,SL
PGEL,2025-01-23 09:47:00+05:30,2025-01-23 09:47:00+05:30,794.0,797.9699999999999,133,105602.0,-528.0099999999885,52.801,-580.8109999999886,SL
ZENSARTECH,2025-01-23 10:36:00+05:30,2025-01-23 11:01:00+05:30,838.55,825.9717499999999,126,105657.29999999999,1584.859500000003,52.828649999999996,1532.030850000003,TP
GODIGIT,2025-01-23 12:27:00+05:30,2025-01-23 12:30:00+05:30,319.4,320.99699999999996,333,106360.2,-531.8009999999933,53.1801,-584.9810999999934,SL
GODIGIT,2025-01-23 12:35:00+05:30,2025-01-23 12:39:00+05:30,319.6,321.198,332,106107.20000000001,-530.5359999999855,53.05360000000001,-583.5895999999855,SL
GODIGIT,2025-01-23 12:40:00+05:30,2025-01-23 12:40:00+05:30,320.95,322.55474999999996,331,106234.45,-531.1722499999892,53.117225,-584.2894749999891,SL
GRAVITA,2025-01-23 12:41:00+05:30,2025-01-23 12:48:00+05:30,2064.15,2053.8292500000002,51,105271.65000000001,-526.358249999993,52.635825000000004,-578.9940749999929,SL
GRAVITA,2025-01-23 13:07:00+05:30,2025-01-23 13:13:00+05:30,2036.95,2067.50425,52,105921.40000000001,1588.8209999999954,52.9607,1535.8602999999953,TP
BHARTIHEXA,2025-01-23 13:26:00+05:30,2025-01-23 13:27:00+05:30,1343.7,1350.4185,79,106152.3,-530.761499999996,53.076150000000005,-583.837649999996,SL
BHARTIHEXA,2025-01-23 13:29:00+05:30,2025-01-23 13:33:00+05:30,1360.0,1339.6,78,106080.0,1591.200000000007,53.04,1538.1600000000071,TP
WOCKPHARMA,2025-01-23 13:40:00+05:30,2025-01-23 13:40:00+05:30,1396.4,1403.3819999999998,76,106126.40000000001,-530.6319999999805,53.0632,-583.6951999999806,SL
GODIGIT,2025-01-23 13:57:00+05:30,2025-01-23 13:57:00+05:30,329.6,331.248,322,106131.20000000001,-530.6559999999897,53.0656,-583.7215999999897,SL
GODIGIT,2025-01-23 14:27:00+05:30,2025-01-23 14:27:00+05:30,330.95,332.60474999999997,321,106234.95,-531.1747499999932,53.117475,-584.2922249999932,SL
GODIGIT,2025-01-23 14:34:00+05:30,2025-01-23 14:47:00+05:30,331.35,326.37975,320,106032.0,1590.4800000000068,53.016,1537.4640000000068,TP
NUVOCO,2025-01-23 14:51:00+05:30,2025-01-23 14:51:00+05:30,355.05,356.82525,299,106159.95,-530.7997499999914,53.079975,-583.8797249999914,SL
KALYANKJIL,2025-01-23 14:51:00+05:30,2025-01-23 14:52:00+05:30,475.05,472.67475,223,105936.15000000001,-529.6807499999986,52.968075000000006,-582.6488249999986,SL
KALYANKJIL,2025-01-23 14:55:00+05:30,2025-01-23 14:58:00+05:30,473.7,480.80549999999994,224,106108.8,1591.6319999999887,53.0544,1538.5775999999887,TP
DCMSHRIRAM,2025-01-23 14:59:00+05:30,2025-01-23 14:59:00+05:30,1165.05,1170.8752499999998,91,106019.55,-530.0977499999882,53.009775000000005,-583.1075249999882,SL
NUVOCO,2025-01-23 15:05:00+05:30,2025-01-23 15:18:00+05:30,355.95,357.72974999999997,298,106073.09999999999,-530.3654999999936,53.03655,-583.4020499999937,SL
NUVOCO,2025-01-23 15:19:00+05:30,2025-01-23 15:24:00+05:30,356.6,358.383,298,106266.8,-531.3339999999877,53.1334,-584.4673999999877,SL
NUVOCO,2025-01-23 15:25:00+05:30,2025-01-23 15:29:00+05:30,356.45,355.0,298,106222.09999999999,432.0999999999966,53.11105,378.98894999999663,EOD
CYIENT,2025-01-24 09:32:00+05:30,2025-01-24 09:46:00+05:30,1491.95,1484.49025,71,105928.45,-529.6422499999989,52.964225,-582.6064749999989,SL
PAYTM,2025-01-24 10:14:00+05:30,2025-01-24 10:15:00+05:30,780.8,792.5119999999998,136,106188.79999999999,1592.831999999983,53.09439999999999,1539.737599999983,TP
MPHASIS,2025-01-24 11:36:00+05:30,2025-01-24 11:38:00+05:30,2809.8,2823.8489999999997,37,103962.6,-519.8129999999824,51.981300000000005,-571.7942999999824,SL
PTCIL,2025-01-24 11:52:00+05:30,2025-01-24 11:52:00+05:30,15567.15,15644.985749999998,6,93402.9,-467.01449999999016,46.70145,-513.7159499999901,SL
MPHASIS,2025-01-24 11:56:00+05:30,2025-01-24 11:57:00+05:30,2872.1,2886.4604999999997,37,106267.7,-531.3384999999917,53.13385,-584.4723499999917,SL
MPHASIS,2025-01-24 12:07:00+05:30,2025-01-24 12:16:00+05:30,2887.7,2902.1384999999996,36,103957.2,-519.785999999991,51.9786,-571.764599999991,SL
AEGISLOG,2025-01-24 12:31:00+05:30,2025-01-24 12:31:00+05:30,705.0,701.475,150,105750.0,-528.7499999999966,52.875,-581.6249999999966,SL
MPHASIS,2025-01-24 12:59:00+05:30,2025-01-24 13:56:00+05:30,2933.0,2889.005,36,105588.0,1583.819999999996,52.794000000000004,1531.025999999996,TP
JWL,2025-01-24 13:23:00+05:30,2025-01-24 13:27:00+05:30,430.55,428.39725,246,105915.3,-529.5765000000064,52.95765,-582.5341500000063,SL
AEGISLOG,2025-01-24 13:27:00+05:30,2025-01-24 13:48:00+05:30,692.5,689.0375,153,105952.5,-529.7624999999965,52.97625,-582.7387499999966,SL
JWL,2025-01-24 13:28:00+05:30,2025-01-24 13:28:00+05:30,427.4,425.263,248,105995.2,-529.9760000000001,52.9976,-582.9736000000001,SL
SOBHA,2025-01-24 13:59:00+05:30,2025-01-24 14:35:00+05:30,1149.4,1166.641,92,105744.8,1586.1719999999987,52.872400000000006,1533.2995999999987,TP
CYIENT,2025-01-24 14:07:00+05:30,2025-01-24 14:28:00+05:30,1376.35,1369.46825,77,105978.95,-529.8947500000008,52.989475,-582.8842250000008,SL
CYIENT,2025-01-24 14:49:00+05:30,2025-01-24 14:55:00+05:30,1363.5,1356.6825,77,104989.5,-524.9475000000084,52.49475,-577.4422500000084,SL
HINDPETRO,2025-01-24 14:50:00+05:30,2025-01-24 15:29:00+05:30,326.6,326.45,325,106145.00000000001,-48.75000000001109,53.072500000000005,-101.8225000000111,EOD
ABFRL,2025-01-24 14:51:00+05:30,2025-01-24 15:10:00+05:30,203.85,202.83075,521,106205.84999999999,-531.0292499999997,53.102925,-584.1321749999997,SL
ABFRL,2025-01-24 15:11:00+05:30,2025-01-24 15:20:00+05:30,202.2,205.23299999999998,524,105952.79999999999,1589.291999999993,52.9764,1536.315599999993,TP
SHRIRAMFIN,2025-01-24 15:14:00+05:30,2025-01-24 15:15:00+05:30,511.9,519.5785,207,105963.29999999999,1589.4494999999968,52.981649999999995,1536.4678499999968,TP
JWL,2025-01-24 15:29:00+05:30,2025-01-24 15:29:00+05:30,413.9,414.9,257,106372.29999999999,257.0,53.18615,203.81385,EOD
