symbol,entry_time,exit_time,entry_price,exit_price,qty,notional,gross_pnl,cost,net_pnl,exit_reason
TARIL,2025-01-28 13:15:00+05:30,2025-01-28 13:16:00+05:30,449.5,451.74749999999995,216,97092.0,-485.4599999999882,77.67360000000001,-563.1335999999882,SL
DOMS,2025-01-28 13:16:00+05:30,2025-01-28 13:53:00+05:30,2274.65,2286.0232499999997,42,95535.3,-477.676499999985,76.42824,-554.104739999985,SL
GODFRYPHLP,2025-01-28 13:16:00+05:30,2025-01-28 14:50:00+05:30,1474.0,1451.8899999999999,66,97284.0,1459.2600000000084,77.8272,1381.4328000000085,TP
ITI,2025-01-28 13:16:00+05:30,2025-01-28 13:23:00+05:30,329.85,331.49924999999996,295,97305.75,-486.5287499999817,77.8446,-564.3733499999817,SL
PREMIERENE,2025-01-28 13:17:00+05:30,2025-01-28 13:17:00+05:30,899.05,903.5452499999999,108,97097.4,-485.48699999999377,77.67792,-563.1649199999938,SL
TARIL,2025-01-28 13:18:00+05:30,2025-01-28 13:18:00+05:30,450.5,452.75249999999994,216,97308.0,-486.5399999999873,77.8464,-564.3863999999872,SL
POWERINDIA,2025-01-28 13:19:00+05:30,2025-01-28 13:21:00+05:30,9772.0,9820.859999999999,9,87948.0,-439.73999999998887,70.3584,-510.0983999999889,SL
TBOTEK,2025-01-28 13:20:00+05:30,2025-01-28 14:06:00+05:30,1601.45,1577.42825,60,96087.0,1441.3050000000067,76.8696,1364.4354000000067,TP
KAYNES,2025-01-28 13:23:00+05:30,2025-01-28 13:33:00+05:30,4642.0,4665.209999999999,20,92840.0,-464.19999999998254,74.272,-538.4719999999826,SL
WELSPUNLIV,2025-01-28 13:28:00+05:30,2025-01-28 13:31:00+05:30,144.81,145.53404999999998,671,97167.51,-485.83754999998456,77.734008,-563.5715579999845,SL
BDL,2025-01-28 13:29:00+05:30,2025-01-28 14:50:00+05:30,1235.0,1216.475,78,96330.0,1444.950000000007,77.06400000000001,1367.886000000007,TP
POWERINDIA,2025-01-28 13:31:00+05:30,2025-01-28 13:33:00+05:30,9778.85,9827.74425,9,88009.65000000001,-440.0482499999944,70.40772000000001,-510.4559699999944,SL
KAYNES,2025-01-28 13:34:00+05:30,2025-01-28 13:37:00+05:30,4662.3,4685.6115,20,93246.0,-466.22999999999587,74.5968,-540.8267999999958,SL
SARDAEN,2025-01-28 13:38:00+05:30,2025-01-28 13:41:00+05:30,430.25,432.40124999999995,225,96806.25,-484.03124999998823,77.44500000000001,-561.4762499999882,SL
AADHARHFC,2025-01-28 13:38:00+05:30,2025-01-28 14:25:00+05:30,371.55,373.40774999999996,261,96974.55,-484.8727499999877,77.57964000000001,-562.4523899999878,SL
AMBER,2025-01-28 13:39:00+05:30,2025-01-28 13:48:00+05:30,6743.1,6776.8155,14,94403.40000000001,-472.01699999999073,75.52272,-547.5397199999908,SL
CREDITACC,2025-01-28 13:49:00+05:30,2025-01-28 13:49:00+05:30,958.0,962.7899999999998,101,96758.0,-483.78999999998484,77.4064,-561.1963999999848,SL
SARDAEN,2025-01-28 13:49:00+05:30,2025-01-28 14:59:00+05:30,430.65,424.19025,225,96896.25,1453.4437499999967,77.51700000000001,1375.9267499999967,TP
KAYNES,2025-01-28 13:54:00+05:30,2025-01-28 13:57:00+05:30,4696.05,4625.60925,20,93921.0,1408.814999999995,75.13680000000001,1333.678199999995,TP
SUZLON,2025-01-28 13:55:00+05:30,2025-01-28 14:52:00+05:30,51.23,50.461549999999995,1890,96824.7,1452.3705000000027,77.45976,1374.9107400000028,TP
CIPLA,2025-01-28 13:55:00+05:30,2025-01-28 14:11:00+05:30,1457.05,1464.3352499999999,66,96165.3,-480.82649999999376,76.93224000000001,-557.7587399999937,SL
AMBER,2025-01-28 14:04:00+05:30,2025-01-28 15:22:00+05:30,6761.0,6659.585,14,94654.0,1419.8099999999993,75.7232,1344.0867999999994,TP
DOMS,2025-01-28 14:12:00+05:30,2025-01-28 14:37:00+05:30,2289.1,2300.5454999999997,42,96142.2,-480.71099999999205,76.91376,-557.6247599999921,SL
MAZDOCK,2025-01-28 14:13:00+05:30,2025-01-28 14:27:00+05:30,2316.95,2328.5347499999993,41,94994.95,-474.9747499999808,75.99596,-550.9707099999808,SL
HBLENGINE,2025-01-28 14:17:00+05:30,2025-01-28 14:50:00+05:30,523.75,515.89375,185,96893.75,1453.4062500000084,77.515,1375.8912500000083,TP
POWERINDIA,2025-01-28 14:23:00+05:30,2025-01-28 14:32:00+05:30,9862.95,9912.26475,9,88766.55,-443.83274999999594,71.01324000000001,-514.8459899999959,SL
J&KBANK,2025-01-28 14:32:00+05:30,2025-01-28 14:32:00+05:30,96.8,97.28399999999999,1002,96993.59999999999,-484.96799999999456,77.59488,-562.5628799999946,SL
POLYMED,2025-01-28 14:33:00+05:30,2025-01-28 15:02:00+05:30,2295.15,2260.72275,42,96396.3,1445.9445000000078,77.11704,1368.8274600000077,TP
CGPOWER,2025-01-28 14:36:00+05:30,2025-01-28 14:36:00+05:30,576.35,579.2317499999999,168,96826.8,-484.13399999998273,77.46144000000001,-561.5954399999828,SL
IGIL,2025-01-28 14:37:00+05:30,2025-01-28 14:41:00+05:30,513.45,516.01725,188,96528.6,-482.64299999998957,77.22288,-559.8658799999896,SL
NAVA,2025-01-28 14:39:00+05:30,2025-01-28 14:47:00+05:30,416.15,409.90774999999996,232,96546.79999999999,1448.2020000000027,77.23743999999999,1370.9645600000026,TP
JWL,2025-01-28 14:41:00+05:30,2025-01-28 14:49:00+05:30,409.05,402.91425,236,96535.8,1448.037000000007,77.22864000000001,1370.808360000007,TP
LLOYDSME,2025-01-28 14:41:00+05:30,2025-01-28 14:44:00+05:30,1273.6,1254.4959999999999,76,96793.59999999999,1451.9040000000032,77.43487999999999,1374.4691200000032,TP
CGPOWER,2025-01-28 14:44:00+05:30,2025-01-28 14:50:00+05:30,580.0,571.3,167,96860.0,1452.9000000000076,77.488,1375.4120000000075,TP
SOBHA,2025-01-28 14:47:00+05:30,2025-01-28 15:03:00+05:30,1270.1,1251.0484999999999,76,96527.59999999999,1447.9140000000025,77.22207999999999,1370.6919200000025,TP
IIFL,2025-01-28 14:51:00+05:30,2025-01-28 15:02:00+05:30,353.6,348.296,276,97593.6,1463.9040000000084,78.07488000000001,1385.8291200000085,TP
ITI,2025-01-28 14:55:00+05:30,2025-01-28 15:03:00+05:30,336.0,330.96,291,97776.0,1466.6400000000058,78.2208,1388.4192000000057,TP
CONCORDBIO,2025-01-28 14:58:00+05:30,2025-01-28 15:01:00+05:30,2069.0,2079.345,47,97243.0,-486.21499999999054,77.79440000000001,-564.0093999999906,SL
CONCORDBIO,2025-01-28 15:02:00+05:30,2025-01-28 15:03:00+05:30,2076.85,2087.2342499999995,47,97611.95,-488.0597499999817,78.08956,-566.1493099999817,SL
WELSPUNLIV,2025-01-28 15:03:00+05:30,2025-01-28 15:17:00+05:30,147.2,147.93599999999998,669,98476.79999999999,-492.3839999999933,78.78143999999999,-571.1654399999933,SL
DATAPATTNS,2025-01-28 15:05:00+05:30,2025-01-28 15:07:00+05:30,2053.45,2063.7172499999997,47,96512.15,-482.5607499999942,77.20972,-559.7704699999942,SL
DOMS,2025-01-28 15:09:00+05:30,2025-01-28 15:19:00+05:30,2294.5,2305.9725,42,96369.0,-481.8449999999939,77.0952,-558.9401999999939,SL
GRAVITA,2025-01-28 15:10:00+05:30,2025-01-28 15:10:00+05:30,1925.95,1935.5797499999999,51,98223.45,-491.1172499999913,78.57876,-569.6960099999914,SL
KIMS,2025-01-28 15:11:00+05:30,2025-01-28 15:12:00+05:30,605.85,596.76225,162,98147.7,1472.2155000000046,78.51816,1393.6973400000045,TP
MAZDOCK,2025-01-28 15:11:00+05:30,2025-01-28 15:29:00+05:30,2328.0,2321.0,42,97776.0,294.00000000000006,78.2208,215.77920000000006,EOD
KAYNES,2025-01-28 15:12:00+05:30,2025-01-28 15:17:00+05:30,4675.4,4698.776999999999,21,98183.4,-490.9169999999895,78.54672,-569.4637199999895,SL
WOCKPHARMA,2025-01-28 15:15:00+05:30,2025-01-28 15:29:00+05:30,1283.05,1276.0,76,97511.8,535.7999999999965,78.00944000000001,457.7905599999965,EOD
SOBHA,2025-01-28 15:17:00+05:30,2025-01-28 15:17:00+05:30,1278.2,1284.591,76,97143.2,-485.71599999998847,77.71456,-563.4305599999884,SL
PETRONET,2025-01-28 15:18:00+05:30,2025-01-28 15:29:00+05:30,282.25,281.75,348,98223.0,-174.0,78.5784,-252.5784,EOD
SAGILITY,2025-01-29 09:23:00+05:30,2025-01-29 09:24:00+05:30,44.7,44.0295,2203,98474.1,1477.111500000009,78.77928000000001,1398.332220000009,TP
ONESOURCE,2025-01-29 09:25:00+05:30,2025-01-29 09:26:00+05:30,1543.0,1550.715,63,97209.0,-486.04499999999484,77.7672,-563.8121999999948,SL
SAGILITY,2025-01-29 09:28:00+05:30,2025-01-29 09:28:00+05:30,45.0,44.325,2190,98550.0,1478.2499999999939,78.84,1399.409999999994,TP
ONESOURCE,2025-01-29 09:42:00+05:30,2025-01-29 09:42:00+05:30,1559.6,1567.3979999999997,63,98254.79999999999,-491.27399999998573,78.60383999999999,-569.8778399999858,SL
ONESOURCE,2025-01-29 09:44:00+05:30,2025-01-29 10:07:00+05:30,1560.0,1567.7999999999997,63,98280.0,-491.3999999999828,78.62400000000001,-570.0239999999828,SL
KAYNES,2025-01-29 09:45:00+05:30,2025-01-29 09:45:00+05:30,5029.05,5054.19525,19,95551.95,-477.759749999992,76.44156,-554.201309999992,SL
SYRMA,2025-01-29 10:06:00+05:30,2025-01-29 10:06:00+05:30,485.0,487.42499999999995,203,98455.0,-492.27499999999077,78.76400000000001,-571.0389999999908,SL
KAYNES,2025-01-29 10:08:00+05:30,2025-01-29 10:18:00+05:30,5124.25,5047.38625,19,97360.75,1460.4112500000083,77.8886,1382.5226500000083,TP
AMBER,2025-01-29 10:13:00+05:30,2025-01-29 10:13:00+05:30,7082.05,7117.460249999999,13,92066.65000000001,-460.33324999998695,73.65332000000001,-533.986569999987,SL
ONESOURCE,2025-01-29 10:17:00+05:30,2025-01-29 10:19:00+05:30,1573.0,1549.405,62,97526.0,1462.890000000002,78.02080000000001,1384.869200000002,TP
ONESOURCE,2025-01-29 10:25:00+05:30,2025-01-29 10:45:00+05:30,1564.45,1572.27225,63,98560.35,-492.8017499999962,78.84828,-571.6500299999963,SL
JWL,2025-01-29 10:38:00+05:30,2025-01-29 10:42:00+05:30,385.45,391.23175,256,98675.2,1480.1279999999967,78.94016,1401.1878399999966,TP
JMFINANCIL,2025-01-29 10:46:00+05:30,2025-01-29 10:47:00+05:30,102.43,102.94215,964,98742.52,-493.71259999999154,78.994016,-572.7066159999915,SL
ONESOURCE,2025-01-29 10:46:00+05:30,2025-01-29 10:46:00+05:30,1597.0,1573.045,61,97417.0,1461.2549999999953,77.9336,1383.3213999999953,TP
NEWGEN,2025-01-29 10:47:00+05:30,2025-01-29 10:48:00+05:30,1069.05,1074.3952499999998,92,98352.59999999999,-491.7629999999862,78.68208,-570.4450799999862,SL
NEWGEN,2025-01-29 10:49:00+05:30,2025-01-29 11:03:00+05:30,1080.7,1064.4895000000001,91,98343.7,1475.1554999999917,78.67496,1396.4805399999916,TP
JMFINANCIL,2025-01-29 10:53:00+05:30,2025-01-29 10:54:00+05:30,102.6,103.11299999999999,963,98803.79999999999,-494.0189999999913,79.04303999999999,-573.0620399999913,SL
JMFINANCIL,2025-01-29 11:01:00+05:30,2025-01-29 11:13:00+05:30,102.92,103.43459999999999,959,98700.28,-493.50139999998777,78.960224,-572.4616239999878,SL
ACUTAAS,2025-01-29 11:09:00+05:30,2025-01-29 11:09:00+05:30,1080.0,1085.3999999999999,91,98280.0,-491.3999999999876,78.62400000000001,-570.0239999999876,SL
CREDITACC,2025-01-29 11:13:00+05:30,2025-01-29 11:14:00+05:30,1056.2,1061.481,93,98226.6,-491.13299999999526,78.58128,-569.7142799999953,SL
INOXWIND,2025-01-29 11:13:00+05:30,2025-01-29 11:13:00+05:30,149.34,150.08669999999998,661,98713.74,-493.56869999998395,78.97099200000001,-572.5396919999839,SL
CREDITACC,2025-01-29 11:19:00+05:30,2025-01-29 11:33:00+05:30,1066.0,1071.33,92,98072.0,-490.3599999999933,78.4576,-568.8175999999933,SL
ONESOURCE,2025-01-29 11:31:00+05:30,2025-01-29 11:32:00+05:30,1578.7,1586.5935,62,97879.40000000001,-489.396999999994,78.30352,-567.7005199999941,SL
INOXWIND,2025-01-29 11:37:00+05:30,2025-01-29 11:37:00+05:30,151.48,152.23739999999998,650,98462.0,-492.3099999999934,78.7696,-571.0795999999934,SL
JMFINANCIL,2025-01-29 11:50:00+05:30,2025-01-29 11:53:00+05:30,103.23,103.74615,954,98481.42,-492.40709999999626,78.78513600000001,-571.1922359999962,SL
PGEL,2025-01-29 11:52:00+05:30,2025-01-29 11:56:00+05:30,710.35,699.69475,138,98028.3,1470.4245000000035,78.42264,1392.0018600000035,TP
INOXWIND,2025-01-29 11:56:00+05:30,2025-01-29 11:59:00+05:30,153.46,151.15810000000002,642,98521.32,1477.819799999993,78.81705600000001,1399.0027439999928,TP
ACUTAAS,2025-01-29 11:57:00+05:30,2025-01-29 12:01:00+05:30,1091.7,1097.1585,90,98253.0,-491.2649999999962,78.6024,-569.8673999999962,SL
LINDEINDIA,2025-01-29 11:57:00+05:30,2025-01-29 11:58:00+05:30,6316.25,6347.831249999999,15,94743.75,-473.7187499999891,75.795,-549.513749999989,SL
LINDEINDIA,2025-01-29 11:59:00+05:30,2025-01-29 11:59:00+05:30,6377.35,6409.23675,15,95660.25,-478.3012499999949,76.5282,-554.829449999995,SL
JWL,2025-01-29 12:08:00+05:30,2025-01-29 12:44:00+05:30,379.95,378.05025,259,98407.05,-492.0352499999957,78.72564000000001,-570.7608899999957,SL
ACUTAAS,2025-01-29 12:18:00+05:30,2025-01-29 12:41:00+05:30,1092.9,1098.3645,90,98361.00000000001,-491.8049999999835,78.68880000000001,-570.4937999999836,SL
JWL,2025-01-29 12:47:00+05:30,2025-01-29 12:47:00+05:30,376.5,374.6175,261,98266.5,-491.3324999999982,78.6132,-569.9456999999982,SL
KPITTECH,2025-01-29 12:52:00+05:30,2025-01-29 12:59:00+05:30,1349.4,1356.147,72,97156.8,-485.78399999998874,77.72544,-563.5094399999888,SL
CARTRADE,2025-01-29 12:58:00+05:30,2025-01-29 13:05:00+05:30,1535.75,1543.4287499999998,64,98288.0,-491.4399999999877,78.63040000000001,-570.0703999999878,SL
CARTRADE,2025-01-29 13:06:00+05:30,2025-01-29 13:06:00+05:30,1546.15,1553.88075,63,97407.45000000001,-487.03724999999645,77.92596000000002,-564.9632099999965,SL
INOXWIND,2025-01-29 13:11:00+05:30,2025-01-29 13:11:00+05:30,156.52,157.30259999999998,627,98138.04000000001,-490.6901999999835,78.51043200000001,-569.2006319999836,SL
KPITTECH,2025-01-29 13:20:00+05:30,2025-01-29 13:20:00+05:30,1361.4,1368.2069999999999,72,98020.8,-490.1039999999848,78.41664,-568.5206399999848,SL
INOXWIND,2025-01-29 13:22:00+05:30,2025-01-29 13:52:00+05:30,156.26,157.04129999999998,627,97975.01999999999,-489.87509999999213,78.380016,-568.2551159999921,SL
