timeframe,threshold,direction,rsi_bucket,n_events,ret_5,band_exit_5,full_reversion_5,adverse_excursion_5,ret_10,band_exit_10,full_reversion_10,adverse_excursion_10,ret_20,band_exit_20,full_reversion_20,adverse_excursion_20,ret_40,band_exit_40,full_reversion_40,adverse_excursion_40
1minute,3.0,above,overbought(>70),10939,0.01995459984823017,0.740364730212446,0.006204173716864072,0.27488979986542994,0.03064146948080462,0.851916545366327,0.02173702086365842,0.3696442459604512,0.020315222826993815,0.9241994750656168,0.059632545931758534,0.46969077759073136,-0.0033532882075098373,0.9659063334142198,0.12945886920650326,0.5477032393030747
1minute,3.0,above,oversold(<30),23,-0.7429212565271461,0.9565217391304348,0.08695652173913043,0.21856800735863502,-1.4230413663062478,0.9565217391304348,0.13043478260869565,0.4306081109890838,-1.1126359099033645,0.9565217391304348,0.13043478260869565,0.4662081343356201,-0.7488993619485125,0.9545454545454546,0.5,0.4429956535105503
1minute,3.0,below,neutral(30-70),10582,0.024321747470177787,0.668165819319515,0.000684395776300352,0.18713998169300552,0.010585828783037841,0.7771047849788008,0.004239854633555421,0.28219024727429687,0.006355827566827082,0.8617067359757419,0.01364522417153996,0.4100574466293705,-8.474221656599503e-05,0.9226734967678986,0.038419319429198684,0.5679978166912057
1minute,3.0,below,overbought(>70),19,-0.009612512337517523,0.7368421052631579,0.0,0.5825353113593095,-0.4020652548047931,0.7894736842105263,0.0,0.8417729803709968,-0.06461893458951709,0.9473684210526315,0.0,1.029235939394588,0.6726513462992549,1.0,0.25,0.8392971116294746
1minute,3.0,below,oversold(<30),7153,0.12096715575433321,0.7238026124818577,0.0055152394775036286,0.21717743541964907,0.15954293764857272,0.8273478587528175,0.01562734785875282,0.30564545865233406,0.20901416478318285,0.9018003273322422,0.04206219312602291,0.4021624371052956,0.22221256260783498,0.9480088495575221,0.08886430678466077,0.5142055539524397
1minute,4.0,above,neutral(30-70),2402,0.05420465187273046,0.6983718937446444,0.001713796058269066,0.29054030796287444,0.040319456050510426,0.8094606542882405,0.003978779840848806,0.4352257976035155,0.0390301278313857,0.8906627963231737,0.013062409288824383,0.5757546066310126,0.111799205822724,0.946556473829201,0.04022038567493113,0.7296634871446206
1minute,4.0,above,overbought(>70),3732,0.037764237371570884,0.746027320880959,0.005854474491218288,0.3498169035940464,0.06553669539923272,0.8515258215962441,0.02171361502347418,0.4611532071264177,0.0935855762903648,0.9269570913855224,0.05437274811660662,0.5537186823275059,0.13917394858068957,0.9654245101805609,0.10872070687668076,0.6110034637547093
1minute,4.0,above,oversold(<30),3,-0.899502853338911,1.0,0.0,0.33906490720047405,-1.1425263141379478,1.0,0.0,0.33906490720047405,-0.5652514629119009,1.0,0.0,0.33906490720047405,-0.40556958874648036,1.0,0.3333333333333333,0.41923325907309356
1minute,4.0,below,neutral(30-70),2532,0.03528003444403123,0.6521384928716905,0.000814663951120163,0.22181952609818614,0.014758665152947999,0.7638360794254331,0.0038022813688212928,0.34580527116841653,0.03241509864756012,0.8508137432188065,0.012658227848101266,0.5123632190120098,0.07159385700928446,0.9220512820512821,0.030256410256410255,0.7022235128912108
1minute,4.0,below,overbought(>70),7,0.850553596708907,0.8571428571428571,0.0,0.34143648519974945,0.4441030723822097,1.0,0.0,0.34143648519974945,0.7559996885150978,1.0,0.0,0.6006929716845535,1.0971812407071937,1.0,0.2857142857142857,0.8729329597639683
1minute,4.0,below,oversold(<30),2149,0.1803396001427319,0.7176414189837008,0.006232023010546501,0.2977756377866992,0.2365917387525375,0.8166584524396254,0.018235584031542632,0.41062540896192296,0.2375247055048028,0.8928571428571429,0.042643923240938165,0.5518967143952417,0.28998027333846327,0.946058091286307,0.0983995257854179,0.7030815498185103
5minute,1.5,above,neutral(30-70),37170,-0.006689896296234681,0.7402740214580795,0.03783398222724166,0.28097219337922746,-0.020471079727839403,0.8493456325551967,0.09820506843384728,0.38743186185374034,-0.0218283462045727,0.9242411812961444,0.2234208367514356,0.5099961567431482,0.014330419829178747,0.9698073555166374,0.4586339754816112,0.6220086553885511
5minute,1.5,above,overbought(>70),45151,0.0027224135328297043,0.7850135360007948,0.06343292849514442,0.22558619763034893,-0.005049033156685159,0.89088048547508,0.14204641231668258,0.2915956368784258,-0.006691628153392046,0.9545270816491511,0.2911614120183239,0.36810170423266647,-0.006367228491152977,0.9859941027801179,0.5408066554338669,0.46869321927924834
